ORDER_ID,PRODUCT_ID,Product,DATE,CITY_ID,QUANTITY
HDIYMIEG-911843,SUDLIT2,Sudha Lite,30 March 2017,NAR3,49
RCLZMHVG-565110,MPBLSH18,Balusahi,30 March 2017,NAR3,43
GUHAOOCW-503729,MPPCRD17,Plain Curd,30 March 2017,DHA02,33
HYCIRQLU-290486,SUDLIT2,Sudha Lite,30 March 2017,KAN01,76
TNRICEIH-653403,SUDSHT3,Sudha Shakti,31 March 2017,LUC02,84
WVZCSLDW-536944,MPGHEE7,GHEE,31 March 2017,KAN01,11
ABPDIEIL-367904,MPKALA14,Kalakand,01 April 2017,IND01,43
WHYPMZQX-448677,SUDSMT5,Sudha Smart,01 April 2017,JAB03,42
UOXHHNHD-939068,MPICCR8,Ice Cream,01 April 2017,RAN03,94
UEVVGOGR-913100,SUDCMK6,Sudha Cow Milk,02 April 2017,JAB03,126
HYXJSJOZ-039112,SUDHEL4,Sudha Healthy,02 April 2017,MUZ04,78
PUHKTREY-539019,MPPCRD17,Plain Curd,02 April 2017,PAT01,64
GAIKCSNR-422677,SUDSMT5,Sudha Smart,03 April 2017,AGR04,39
ZKPKSYDY-724898,SUDLIT2,Sudha Lite,04 April 2017,NDL2,76
HJTRBYPH-315538,MPRSGL15,Rasogulla,04 April 2017,DEO05,61
MVBSWCMB-958679,MPLSSI9,Lassi,04 April 2017,LUC02,80
TRULNFVU-388886,MPPDA11,Peda,05 April 2017,MUZ04,23
AAATOFIM-838799,SUDHEL4,Sudha Healthy,06 April 2017,GWA04,119
NPYWQSLU-413130,MPGUJA16,GulabJamun,06 April 2017,VAR05,73
BFLDZAOG-256215,SUDHEL4,Sudha Healthy,06 April 2017,GAY02,22
LXADMGJY-101104,MPLSSI9,Lassi,06 April 2017,BSC04,109
LUHQAFZS-170263,SUDSMT5,Sudha Smart,07 April 2017,GHA03,48
WHUIGTUT-354442,SUDGLD1,Sudha Gold,07 April 2017,MUZ04,98
PMCWZTEH-161549,SUDLIT2,Sudha Lite,07 April 2017,PAT01,144
UMJRAGNQ-345711,SUDGLD1,Sudha Gold,08 April 2017,NAJ4,51
CVAXVZSK-334576,MPMTDH10,Mishti dahi,08 April 2017,GWA04,62
GLVMLEQP-923327,MPICCR8,Ice Cream,08 April 2017,VAR05,60
NULZACIY-229908,MPKALA14,Kalakand,08 April 2017,DHA02,124
SYDBWLKY-023909,SUDGLD1,Sudha Gold,08 April 2017,NAJ4,96
JGDQXVCU-130920,MPMTDH10,Mishti dahi,08 April 2017,GAY02,129
WNESMQQE-550054,MPBLSH18,Balusahi,09 April 2017,DEL1,29
JOKJFYZR-744884,SUDLIT2,Sudha Lite,09 April 2017,JAM01,138
SEWLTEQY-165473,MPRSGL15,Rasogulla,09 April 2017,NAN5,124
MIXNGUPL-826280,MPRSGL15,Rasogulla,10 April 2017,AGR04,85
UTVYMVQH-423315,MPKALA14,Kalakand,10 April 2017,GWA04,124
ONZBHKBX-510476,MPGHEE7,GHEE,10 April 2017,LUC02,100
FHDYPZCW-922003,SUDSHT3,Sudha Shakti,11 April 2017,PUR01,23
LFELRGIH-092332,MPMTDH10,Mishti dahi,11 April 2017,JAB03,150
BODLSBFX-708187,SUDLIT2,Sudha Lite,12 April 2017,LUC02,62
GCXLYRQG-357321,MPRSGL15,Rasogulla,12 April 2017,JAB03,30
CCRZQJXN-290391,SUDSHT3,Sudha Shakti,12 April 2017,JAM01,12
SMTLGWWS-345024,MPKALA14,Kalakand,13 April 2017,KAN01,115
IVUOFMEF-200559,SUDSMT5,Sudha Smart,13 April 2017,DEO05,128
TAWOAHOQ-033351,MPLSSI9,Lassi,13 April 2017,AGR04,92
KBSXQZES-491981,MPSUSP13,Sudha Special,13 April 2017,AGR04,49
ONUUOJQM-451950,SUDHEL4,Sudha Healthy,13 April 2017,GHA03,24
BKPLIUYJ-673415,MPGUJA16,GulabJamun,13 April 2017,IND01,77
GSMHDSGI-173953,SUDSMT5,Sudha Smart,13 April 2017,BHG03,115
DGKNEJPP-371392,SUDCMK6,Sudha Cow Milk,15 April 2017,GWA04,115
TYEIZQXC-429881,MPPANR12,Paneer,15 April 2017,DEO05,112
YCZJNFXN-744227,SUDGLD1,Sudha Gold,15 April 2017,VAR05,133
TGCBNSNI-540218,SUDLIT2,Sudha Lite,15 April 2017,GAY02,126
CRKIZWQR-947001,SUDSHT3,Sudha Shakti,16 April 2017,NAR3,50
OBIFEPOS-006985,MPKALA14,Kalakand,16 April 2017,AGR04,56
FIVZSHDE-480064,SUDSMT5,Sudha Smart,16 April 2017,NAN5,34
CUXHGCMC-124237,SUDSMT5,Sudha Smart,16 April 2017,JAM01,25
XMPEBPNP-205486,MPLSSI9,Lassi,19 April 2017,DHA02,109
BUHDRWLV-035845,MPPCRD17,Plain Curd,19 April 2017,IND01,132
YLDJRLLH-848677,SUDCMK6,Sudha Cow Milk,19 April 2017,RAN03,66
GMNDUAHR-352126,MPGUJA16,GulabJamun,20 April 2017,NAJ4,64
CMADCHRQ-302140,SUDHEL4,Sudha Healthy,21 April 2017,DEO05,111
RBNBHUJF-128986,MPPCRD17,Plain Curd,21 April 2017,PUR01,16
QOUZFKJW-204533,MPPCRD17,Plain Curd,22 April 2017,RAN03,102
AMFDEDWK-799152,SUDHEL4,Sudha Healthy,23 April 2017,DHA02,121
ITJXYABI-848386,MPKALA14,Kalakand,23 April 2017,PUR01,55
ZQUCOESU-841118,SUDSMT5,Sudha Smart,23 April 2017,GHA03,111
AWENSPGF-394430,MPKALA14,Kalakand,24 April 2017,NDL2,11
YIVBKCLP-811604,SUDGLD1,Sudha Gold,24 April 2017,PUR01,29
HKINJWSZ-196625,MPKALA14,Kalakand,24 April 2017,GWA04,89
PGTHOLLD-676468,MPPCRD17,Plain Curd,24 April 2017,DHA02,128
NAAQNZXA-076891,MPLSSI9,Lassi,24 April 2017,DHA02,107
WNWRSXOB-798106,SUDLIT2,Sudha Lite,25 April 2017,NAR3,149
VWEYFMTM-938306,MPPCRD17,Plain Curd,26 April 2017,NAR3,35
UVYZKKUI-098856,SUDSMT5,Sudha Smart,26 April 2017,LUC02,71
KSYFLPNH-144058,SUDSMT5,Sudha Smart,26 April 2017,UJJ05,44
KWZRWAXG-811215,MPGUJA16,GulabJamun,26 April 2017,DHA02,69
EDRWSAVT-424882,MPMTDH10,Mishti dahi,26 April 2017,NAN5,30
EKGGRRLP-296329,SUDLIT2,Sudha Lite,27 April 2017,GAY02,89
XNWGCIUP-102358,MPGHEE7,GHEE,27 April 2017,GWA04,33
DTIJUKMQ-265633,MPPCRD17,Plain Curd,27 April 2017,NAJ4,125
FEBNOBEL-726132,SUDCMK6,Sudha Cow Milk,27 April 2017,LUC02,116
USSVHRMK-736801,MPRSGL15,Rasogulla,27 April 2017,RAN03,122
NRXLZSHX-419525,SUDLIT2,Sudha Lite,28 April 2017,UJJ05,140
ONBKIHKG-382976,MPKALA14,Kalakand,28 April 2017,IND01,148
KABVXYWS-502553,MPPCRD17,Plain Curd,28 April 2017,BHO02,57
PCYNDBHL-556420,MPGUJA16,GulabJamun,28 April 2017,AGR04,74
BRDLYJUP-730707,SUDSMT5,Sudha Smart,29 April 2017,JAB03,65
TQANWWZM-860507,SUDCMK6,Sudha Cow Milk,30 April 2017,AGR04,80
EHDWMAYW-684272,MPPCRD17,Plain Curd,30 April 2017,BHG03,111
QBIZAVHX-338265,MPSUSP13,Sudha Special,30 April 2017,NAN5,74
APPWGCHY-402903,MPPANR12,Paneer,01 May 2017,DHA02,94
ZBTIHBMP-596779,MPMTDH10,Mishti dahi,01 May 2017,UJJ05,80
OZATISDH-272932,MPMTDH10,Mishti dahi,02 May 2017,LUC02,60
TUANSHOY-544547,MPGHEE7,GHEE,02 May 2017,PUR01,53
CVGHVYUS-218155,MPLSSI9,Lassi,02 May 2017,NAJ4,106
LGIBBKBW-101694,MPRSGL15,Rasogulla,02 May 2017,BSC04,113
WDPGFSZS-307173,SUDGLD1,Sudha Gold,02 May 2017,JAM01,110
PUDQFBET-587572,MPSUSP13,Sudha Special,02 May 2017,NAR3,115
ZUSTDMFP-760266,MPBLSH18,Balusahi,03 May 2017,JAB03,30
ZVZSBUKK-249649,SUDSMT5,Sudha Smart,04 May 2017,MUZ04,141
LEXTAHTR-697307,SUDGLD1,Sudha Gold,05 May 2017,BHO02,25
JOQQETFE-388334,MPLSSI9,Lassi,05 May 2017,DHA02,84
YLBRLDUV-150061,MPGHEE7,GHEE,05 May 2017,GAY02,106
ZKWDQNCO-192712,MPKALA14,Kalakand,05 May 2017,JAM01,82
DLDXDKIE-909060,SUDCMK6,Sudha Cow Milk,05 May 2017,NDL2,105
BXOEYFXI-691708,MPGUJA16,GulabJamun,07 May 2017,BHO02,71
ZIECWDBZ-941044,SUDLIT2,Sudha Lite,07 May 2017,BHO02,67
PPTTFLWV-244564,SUDGLD1,Sudha Gold,07 May 2017,DEO05,41
EQZXDIYI-853990,SUDSHT3,Sudha Shakti,07 May 2017,GWA04,47
XCSIZNIM-579464,MPKALA14,Kalakand,07 May 2017,GWA04,104
LOCFUZRA-523838,SUDSMT5,Sudha Smart,08 May 2017,DEO05,23
RKMJTGEQ-517262,MPKALA14,Kalakand,08 May 2017,RAN03,17
OPHFNIYZ-137024,MPBLSH18,Balusahi,09 May 2017,PAT01,22
SBENWMAX-151709,MPBLSH18,Balusahi,09 May 2017,PAT01,25
CHTAJAJA-172816,MPLSSI9,Lassi,10 May 2017,LUC02,54
KIZWXYFS-497514,SUDCMK6,Sudha Cow Milk,10 May 2017,KAN01,133
PUJCWMAR-603290,MPGHEE7,GHEE,10 May 2017,GWA04,74
KEJGOHON-400731,MPPANR12,Paneer,10 May 2017,PUR01,62
XKPUBIQK-521908,MPPCRD17,Plain Curd,11 May 2017,GWA04,41
ANHXZPCZ-250362,MPBLSH18,Balusahi,11 May 2017,JAB03,19
OYCXLEXB-071332,SUDGLD1,Sudha Gold,11 May 2017,GWA04,128
RXDIOQMA-681479,SUDSMT5,Sudha Smart,11 May 2017,MUZ04,79
CDKUNOTX-090761,MPPCRD17,Plain Curd,11 May 2017,NAN5,86
GXAOKOUD-472377,MPBLSH18,Balusahi,11 May 2017,RAN03,18
SXPKDGUR-636118,MPSUSP13,Sudha Special,11 May 2017,AGR04,51
QTPDRWTL-995067,MPMTDH10,Mishti dahi,13 May 2017,GWA04,68
FHKIOUCK-684094,SUDGLD1,Sudha Gold,13 May 2017,PUR01,105
XNHMNLUL-431844,MPPDA11,Peda,14 May 2017,DHA02,108
UUEOYSZF-585398,MPBLSH18,Balusahi,14 May 2017,LUC02,43
QXHSEDTA-695149,MPPANR12,Paneer,15 May 2017,AGR04,71
AGNCUGQT-721056,MPKALA14,Kalakand,15 May 2017,AGR04,125
GDYJFQXY-140988,MPGUJA16,GulabJamun,15 May 2017,BHG03,57
CHOQCLKF-822476,MPICCR8,Ice Cream,15 May 2017,BHG03,110
FPDFBTKH-479639,MPPANR12,Paneer,16 May 2017,KAN01,127
DWUOSTSV-602808,MPPCRD17,Plain Curd,17 May 2017,BHO02,45
UFANOTPM-471522,MPICCR8,Ice Cream,17 May 2017,AGR04,116
KCEZNTRP-431149,MPSUSP13,Sudha Special,18 May 2017,DEL1,100
UWPUHCLD-491748,MPBLSH18,Balusahi,18 May 2017,JAB03,54
ONPDJZCM-033549,MPLSSI9,Lassi,19 May 2017,RAN03,52
NKGRORKN-895987,MPSUSP13,Sudha Special,20 May 2017,VAR05,131
EDDMYNQU-293432,MPGHEE7,GHEE,20 May 2017,GAY02,109
DOYRXGVX-674895,SUDGLD1,Sudha Gold,22 May 2017,UJJ05,76
IEGTXHDY-984262,MPGHEE7,GHEE,22 May 2017,MUZ04,137
HMNZHEYU-393797,MPMTDH10,Mishti dahi,23 May 2017,GWA04,138
NOZIZNDL-640907,MPPDA11,Peda,24 May 2017,GWA04,99
FWAITJWJ-820234,MPLSSI9,Lassi,24 May 2017,RAN03,105
SJWUKEPT-713793,SUDSHT3,Sudha Shakti,24 May 2017,KAN01,31
MFDGHDWI-942598,MPBLSH18,Balusahi,25 May 2017,PUR01,39
XGQUDCRV-342299,SUDHEL4,Sudha Healthy,26 May 2017,BHO02,95
KIYEVYHT-098059,MPKALA14,Kalakand,26 May 2017,GHA03,17
ZXYNOPNI-408255,SUDSMT5,Sudha Smart,26 May 2017,NDL2,19
VKFZVOGF-501836,MPPANR12,Paneer,27 May 2017,NAR3,43
WUSHHWAB-643101,MPRSGL15,Rasogulla,27 May 2017,BHG03,94
FXPCPZAI-498049,MPLSSI9,Lassi,28 May 2017,PAT01,113
MNVRVRMW-488645,MPBLSH18,Balusahi,28 May 2017,IND01,17
QOAWTDCB-818533,MPPCRD17,Plain Curd,28 May 2017,IND01,75
CVASHGRA-723619,MPGHEE7,GHEE,28 May 2017,DEO05,111
FGPEYSTR-034901,MPLSSI9,Lassi,29 May 2017,DHA02,95
KTQESOFO-886114,MPPANR12,Paneer,29 May 2017,LUC02,109
TCANFZHI-089183,SUDCMK6,Sudha Cow Milk,29 May 2017,LUC02,147
EVAGVGKQ-599656,SUDCMK6,Sudha Cow Milk,29 May 2017,BHO02,23
QCELKACJ-129638,MPKALA14,Kalakand,29 May 2017,GHA03,143
QWXFHFLD-025803,MPICCR8,Ice Cream,30 May 2017,JAM01,139
VSSMAIPR-589680,MPPANR12,Paneer,30 May 2017,GWA04,57
UGDXTJXJ-017151,MPKALA14,Kalakand,30 May 2017,DHA02,83
YKOJBDJP-351900,MPKALA14,Kalakand,30 May 2017,GHA03,99
TIRNGFRZ-598258,MPPDA11,Peda,30 May 2017,NAJ4,111
FTRMBXWY-019936,SUDSHT3,Sudha Shakti,31 May 2017,NAR3,39
XMWZPDVV-345596,MPPANR12,Paneer,31 May 2017,NAN5,95
DGOXYRIK-070653,SUDSMT5,Sudha Smart,01 June 2017,NAR3,70
PKJUAMSQ-777589,MPSUSP13,Sudha Special,01 June 2017,NAJ4,111
YTNCGMJZ-055157,SUDSMT5,Sudha Smart,01 June 2017,NAR3,142
XTKEZFRF-482670,SUDGLD1,Sudha Gold,02 June 2017,BHG03,39
RQTSUWGT-384739,MPICCR8,Ice Cream,02 June 2017,JAB03,101
TDBJSHHF-970966,SUDCMK6,Sudha Cow Milk,02 June 2017,PUR01,45
GMGTLFWO-668147,MPSUSP13,Sudha Special,02 June 2017,NAN5,45
GBFVXTOU-324077,SUDCMK6,Sudha Cow Milk,02 June 2017,NDL2,99
LKQKEOKZ-544516,MPPDA11,Peda,03 June 2017,MUZ04,102
EWHNPQUT-221632,SUDHEL4,Sudha Healthy,03 June 2017,BHG03,123
SNYDNVHJ-226616,SUDSHT3,Sudha Shakti,05 June 2017,MUZ04,90
KENIRCWB-819585,SUDLIT2,Sudha Lite,05 June 2017,BHO02,112
KNJWCRBD-929940,SUDLIT2,Sudha Lite,05 June 2017,GWA04,12
QTCMPTTC-613506,SUDSMT5,Sudha Smart,06 June 2017,NDL2,72
JCBLSCUT-428794,MPBLSH18,Balusahi,06 June 2017,GWA04,53
MKCUJTFB-184919,MPPCRD17,Plain Curd,06 June 2017,NAN5,33
HOWLPTSI-915866,SUDCMK6,Sudha Cow Milk,07 June 2017,PUR01,77
PMVCJHEP-637859,MPGHEE7,GHEE,08 June 2017,PAT01,148
NTQWIMES-975991,MPICCR8,Ice Cream,08 June 2017,PUR01,98
VAKIERCT-560817,MPICCR8,Ice Cream,08 June 2017,DEL1,62
LJKFWLCS-061385,MPGHEE7,GHEE,09 June 2017,LUC02,147
BRWXEKUO-058388,SUDGLD1,Sudha Gold,10 June 2017,MUZ04,31
WPKKXFTA-268056,MPPCRD17,Plain Curd,10 June 2017,PUR01,32
JZMSWVPV-809012,SUDGLD1,Sudha Gold,10 June 2017,GHA03,142
CMNACJTX-304179,MPPANR12,Paneer,11 June 2017,NAR3,144
KFRRCFYX-481207,MPBLSH18,Balusahi,11 June 2017,KAN01,59
IWNZXBAO-164659,MPSUSP13,Sudha Special,11 June 2017,DEO05,106
IVFWEIRO-967662,MPKALA14,Kalakand,11 June 2017,NAJ4,22
TDEPVSJD-026833,SUDLIT2,Sudha Lite,12 June 2017,RAN03,149
RCLUNQJQ-883206,SUDCMK6,Sudha Cow Milk,13 June 2017,GWA04,79
NQJUTFKT-108548,MPSUSP13,Sudha Special,13 June 2017,PAT01,140
WHMCFKFQ-341540,MPGUJA16,GulabJamun,13 June 2017,BHO02,45
SGVMMVDE-687187,MPSUSP13,Sudha Special,13 June 2017,PAT01,25
XMDRJQQF-918038,MPICCR8,Ice Cream,13 June 2017,NAR3,99
UMOKIZEZ-543214,SUDCMK6,Sudha Cow Milk,13 June 2017,MUZ04,66
YYAOFXDN-429579,MPKALA14,Kalakand,13 June 2017,UJJ05,11
JJUUYWDO-523176,MPKALA14,Kalakand,16 June 2017,DEO05,56
QZUJHKBY-449617,SUDHEL4,Sudha Healthy,16 June 2017,GWA04,24
CRKZLWEK-739670,SUDHEL4,Sudha Healthy,16 June 2017,VAR05,96
COFJDVWB-641123,MPICCR8,Ice Cream,16 June 2017,BSC04,55
YJNNPDLX-293319,SUDCMK6,Sudha Cow Milk,16 June 2017,GWA04,125
HHGSGZPW-456603,SUDCMK6,Sudha Cow Milk,17 June 2017,KAN01,95
GKIIPMTU-153807,MPMTDH10,Mishti dahi,17 June 2017,DEO05,108
ZFRNNEXC-465855,SUDLIT2,Sudha Lite,17 June 2017,DHA02,64
CRQXGWWI-807450,SUDSHT3,Sudha Shakti,17 June 2017,PAT01,145
RAAJCRAM-712861,MPSUSP13,Sudha Special,17 June 2017,VAR05,39
NJVFFUZG-847085,MPLSSI9,Lassi,17 June 2017,JAM01,100
SPGNEJHN-944999,MPKALA14,Kalakand,17 June 2017,IND01,26
RNXIEIXD-268378,MPRSGL15,Rasogulla,18 June 2017,DEO05,128
CVTVQYPC-098273,MPRSGL15,Rasogulla,19 June 2017,BSC04,14
GWYQDXJQ-089880,SUDLIT2,Sudha Lite,19 June 2017,NAR3,14
RCNTEQEK-629159,MPMTDH10,Mishti dahi,20 June 2017,JAB03,121
FXUKGKIU-240819,SUDCMK6,Sudha Cow Milk,20 June 2017,BSC04,98
COKXVTGH-484939,MPICCR8,Ice Cream,21 June 2017,IND01,75
QVYANFWU-077522,MPGUJA16,GulabJamun,22 June 2017,DEL1,68
OQGCNHVS-327365,SUDHEL4,Sudha Healthy,23 June 2017,NAR3,71
LCNCHXWI-353715,MPGHEE7,GHEE,23 June 2017,MUZ04,67
BUMLRUYW-211968,SUDSHT3,Sudha Shakti,23 June 2017,GAY02,29
AIYYZART-631522,MPPCRD17,Plain Curd,23 June 2017,BSC04,128
WAWRSBCN-366404,MPLSSI9,Lassi,24 June 2017,DEO05,103
BEZQFXRC-004564,MPGUJA16,GulabJamun,24 June 2017,MUZ04,70
ASWKGFBM-265675,MPSUSP13,Sudha Special,25 June 2017,DEL1,11
YCJWEPAM-001106,MPPDA11,Peda,26 June 2017,JAB03,72
LFLYGAAB-978246,SUDGLD1,Sudha Gold,26 June 2017,BHO02,120
FFBEEAZT-275884,MPPCRD17,Plain Curd,27 June 2017,IND01,83
HUTSMOUG-676940,MPPDA11,Peda,27 June 2017,BHO02,139
VOKYGKTA-101654,MPRSGL15,Rasogulla,27 June 2017,AGR04,69
CDQASJOF-859527,MPSUSP13,Sudha Special,27 June 2017,GHA03,141
RXAILSRE-424994,MPLSSI9,Lassi,28 June 2017,NAN5,75
DMGXEDFL-643927,SUDCMK6,Sudha Cow Milk,28 June 2017,UJJ05,89
AQZFCHFR-275794,SUDCMK6,Sudha Cow Milk,29 June 2017,NAN5,59
WKUSKOZE-830732,MPSUSP13,Sudha Special,30 June 2017,NDL2,13
OQQLUGJN-920255,MPKALA14,Kalakand,30 June 2017,VAR05,113
OFXUOXLK-778366,SUDLIT2,Sudha Lite,30 June 2017,DEO05,70
ERVOTPKM-235848,MPLSSI9,Lassi,01 July 2017,KAN01,113
QEUDECZM-197671,MPPCRD17,Plain Curd,01 July 2017,GAY02,142
YPYTWSUT-789104,SUDSHT3,Sudha Shakti,02 July 2017,PUR01,90
ZLFDAGHH-826494,MPGUJA16,GulabJamun,03 July 2017,PAT01,69
KTPWJHXJ-803610,SUDSMT5,Sudha Smart,03 July 2017,RAN03,120
OPZLAFMQ-751581,MPGHEE7,GHEE,03 July 2017,MUZ04,125
DJWPWUMV-946698,MPMTDH10,Mishti dahi,03 July 2017,DEL1,24
HIBJQDZR-849197,SUDSMT5,Sudha Smart,04 July 2017,LUC02,115
WBGVMRPW-200535,MPRSGL15,Rasogulla,04 July 2017,BHO02,111
RNSLYGZC-170000,MPLSSI9,Lassi,05 July 2017,KAN01,57
AQHTUZAB-726356,MPPDA11,Peda,05 July 2017,NAN5,50
SIPDBPLE-389763,SUDCMK6,Sudha Cow Milk,06 July 2017,NAN5,36
DYDHOTRN-366691,MPMTDH10,Mishti dahi,06 July 2017,KAN01,70
HKYNRFBD-975221,MPPDA11,Peda,07 July 2017,BHO02,76
PJRVQJWF-531062,SUDCMK6,Sudha Cow Milk,07 July 2017,DEO05,105
INZOLBRN-745845,SUDSMT5,Sudha Smart,07 July 2017,PUR01,10
TSLUKCLB-350219,MPPDA11,Peda,09 July 2017,UJJ05,101
KIDDCOON-663804,MPPANR12,Paneer,10 July 2017,NAN5,105
FMPSWKLF-983973,MPLSSI9,Lassi,10 July 2017,VAR05,113
SKMYXPON-491846,MPMTDH10,Mishti dahi,10 July 2017,BHO02,131
YAHRHDHC-057640,MPKALA14,Kalakand,10 July 2017,AGR04,110
RTFAGCJI-598465,MPMTDH10,Mishti dahi,11 July 2017,DEO05,43
QGITPISD-312701,SUDSMT5,Sudha Smart,11 July 2017,JAB03,82
JWVUBJJX-722158,MPLSSI9,Lassi,12 July 2017,NAJ4,76
IMXPXEHE-868816,MPSUSP13,Sudha Special,13 July 2017,NAN5,57
LRUUJRLU-944764,MPBLSH18,Balusahi,13 July 2017,NAR3,21
LXFNOLFP-553951,MPSUSP13,Sudha Special,13 July 2017,NAR3,19
YBLWIGTY-451480,SUDSMT5,Sudha Smart,13 July 2017,GWA04,17
TMUNJIOE-650436,MPKALA14,Kalakand,13 July 2017,NAR3,78
GPMYPJVL-012333,SUDSMT5,Sudha Smart,13 July 2017,NDL2,67
YFQYWKAB-856157,MPPANR12,Paneer,14 July 2017,PAT01,149
HHFEIMQY-948385,MPICCR8,Ice Cream,15 July 2017,DEO05,37
TGRDVQRL-710421,MPGUJA16,GulabJamun,15 July 2017,NAJ4,39
NOWLHZTC-678321,SUDLIT2,Sudha Lite,15 July 2017,GHA03,111
WRATPXYH-341874,MPPCRD17,Plain Curd,15 July 2017,AGR04,33
JKEKGNTL-704968,MPMTDH10,Mishti dahi,15 July 2017,BHO02,103
SVEHABMI-549020,SUDGLD1,Sudha Gold,15 July 2017,DEO05,16
WERXVJMX-080013,SUDGLD1,Sudha Gold,15 July 2017,DHA02,142
ILQANCLE-702037,SUDGLD1,Sudha Gold,16 July 2017,KAN01,18
GDAVKWVE-987360,SUDSHT3,Sudha Shakti,16 July 2017,GHA03,70
VWFPEPBG-838760,SUDHEL4,Sudha Healthy,16 July 2017,DHA02,89
TAEWXIEH-154274,SUDSMT5,Sudha Smart,16 July 2017,DHA02,73
BGUCAXRQ-938020,MPBLSH18,Balusahi,16 July 2017,JAB03,17
LIDIYRGZ-157626,MPKALA14,Kalakand,17 July 2017,JAB03,33
RNKDDAGL-671218,MPBLSH18,Balusahi,17 July 2017,NAR3,15
SWYXOTDS-093879,MPMTDH10,Mishti dahi,18 July 2017,PAT01,26
VWCEXVRA-118151,MPPANR12,Paneer,18 July 2017,GWA04,149
AELORLIF-452146,MPBLSH18,Balusahi,18 July 2017,GWA04,24
GUBSCQMF-041577,MPGUJA16,GulabJamun,19 July 2017,NAR3,61
BUZMEAOU-981963,MPRSGL15,Rasogulla,19 July 2017,GWA04,57
FQJJCFJG-347695,MPBLSH18,Balusahi,19 July 2017,BHO02,44
YFKEXCPU-821279,SUDHEL4,Sudha Healthy,19 July 2017,NAR3,43
QSQCNGBF-766401,MPICCR8,Ice Cream,19 July 2017,DEO05,42
OZSSIIPB-298798,MPRSGL15,Rasogulla,20 July 2017,PUR01,34
EDZKKLOS-449250,MPSUSP13,Sudha Special,21 July 2017,JAB03,34
NDTNFXAZ-283676,SUDGLD1,Sudha Gold,21 July 2017,BHG03,40
FIWFCXGM-856689,MPBLSH18,Balusahi,22 July 2017,BSC04,46
HZTAMUKU-647560,SUDSMT5,Sudha Smart,22 July 2017,DEO05,106
LFCWRMGF-976780,SUDSMT5,Sudha Smart,22 July 2017,JAM01,71
EBQMOKDB-936532,MPMTDH10,Mishti dahi,22 July 2017,VAR05,147
BFGATHMR-329782,MPGUJA16,GulabJamun,23 July 2017,NDL2,60
POOPXOBF-810372,SUDHEL4,Sudha Healthy,23 July 2017,IND01,26
OSMYXUXE-558435,MPRSGL15,Rasogulla,23 July 2017,PAT01,62
KJYHHIJB-287186,MPPCRD17,Plain Curd,23 July 2017,KAN01,122
MFUPXKOR-962524,MPLSSI9,Lassi,24 July 2017,BSC04,54
JWPANXEI-124758,SUDGLD1,Sudha Gold,24 July 2017,JAB03,139
WECJGNNR-517618,MPKALA14,Kalakand,24 July 2017,BHO02,94
YAOILDDH-146612,MPPANR12,Paneer,24 July 2017,GAY02,67
PLWKPYEY-372008,MPPCRD17,Plain Curd,25 July 2017,RAN03,141
AZKWJIOY-731575,SUDSMT5,Sudha Smart,26 July 2017,JAB03,30
NYESYHZH-010965,MPGHEE7,GHEE,26 July 2017,RAN03,133
MXFWIKNB-417223,MPICCR8,Ice Cream,26 July 2017,RAN03,37
SLFHIDTU-919154,SUDSHT3,Sudha Shakti,26 July 2017,BHO02,69
PUPSFASJ-743765,SUDSMT5,Sudha Smart,26 July 2017,JAB03,18
EYSWDBCX-044747,SUDLIT2,Sudha Lite,28 July 2017,DEO05,70
ALWUWXIO-715464,SUDSMT5,Sudha Smart,28 July 2017,NAR3,125
WKEYGRSP-847759,SUDCMK6,Sudha Cow Milk,29 July 2017,NAJ4,10
TBUOQCCQ-184481,SUDSMT5,Sudha Smart,29 July 2017,NDL2,104
OJPEWHZM-861295,SUDLIT2,Sudha Lite,29 July 2017,DEL1,10
DZZGAXEA-358632,SUDSMT5,Sudha Smart,30 July 2017,BHG03,77
WQUAZPLY-742907,MPBLSH18,Balusahi,31 July 2017,LUC02,59
RVEGRJHI-658625,MPPCRD17,Plain Curd,01 August 2017,UJJ05,133
ZTWBGWLV-146435,MPGUJA16,GulabJamun,01 August 2017,VAR05,88
NDNKJSPC-611679,MPGUJA16,GulabJamun,01 August 2017,PUR01,109
CUZZWQMW-692612,SUDHEL4,Sudha Healthy,02 August 2017,JAM01,16
VLZYNKBJ-204018,MPSUSP13,Sudha Special,02 August 2017,NDL2,48
PGKGFDBI-291852,SUDLIT2,Sudha Lite,02 August 2017,BSC04,80
FXGXVQQL-860905,MPMTDH10,Mishti dahi,03 August 2017,GAY02,31
MDDYCXFC-431853,MPBLSH18,Balusahi,04 August 2017,BSC04,93
LJJJVNRP-768242,MPMTDH10,Mishti dahi,04 August 2017,DHA02,108
HZQTYRBY-679548,MPICCR8,Ice Cream,04 August 2017,PAT01,46
LTSCNPKG-605110,MPBLSH18,Balusahi,05 August 2017,KAN01,124
FTDFBRBJ-574364,MPPDA11,Peda,05 August 2017,JAB03,68
COXWIPCK-851402,MPPDA11,Peda,05 August 2017,IND01,35
TESLXJYQ-025400,MPGHEE7,GHEE,06 August 2017,GHA03,79
XUZJHJOA-945108,MPPANR12,Paneer,06 August 2017,GHA03,140
ZQHTQYJL-381578,MPPANR12,Paneer,06 August 2017,DEO05,79
